mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.8705760637919107,0.1254598222961256,0.8878364562988281,0.0515617184738568,1.8764475889155368,{'C': 1.8764475889155372},0.8504,0.8448,0.846,0.8470666666666666,0.002407396011369,45
2.492674827575684,0.1396863384939499,0.754950205485026,0.1533251163260262,1.5704908615573612,{'C': 1.5704908615573612},0.8498,0.844,0.8488,0.8475333333333334,0.002531578339473,39
57.59957297643026,5.434530156809757,0.5887399514516195,0.0654311751172256,64.75365074410992,{'C': 64.75365074410992},0.8412,0.839,0.844,0.8414,0.0020461345670963,92
24.97881293296814,1.0330826515439326,0.5656398932139078,0.0086039458711918,32.207931378126695,{'C': 32.207931378126695},0.844,0.8402,0.844,0.8427333333333333,0.0017913371790059,71
1.0085726579030354,0.0104634446809113,0.6141784191131592,0.0259541131039291,0.3410915328276675,{'C': 0.3410915328276675},0.8534,0.8466,0.8522,0.8507333333333333,0.002963481436119,27
23.567927916844685,1.2669229733101066,0.5577355225880941,0.0009306005690731,31.416452246273728,{'C': 31.416452246273728},0.8436,0.84,0.8442,0.8426,0.0018547236990991,75
73.96647270520528,4.353188017145029,0.5368196169535319,0.005155971847086,93.94879690672413,{'C': 93.94879690672411},0.8414,0.8386,0.844,0.8413333333333334,0.0022050447211388,93
0.8300077120463053,0.0017623260727459,0.6455847422281901,0.0030809278954557,0.0898049764850648,{'C': 0.0898049764850648},0.8576,0.8468,0.8558,0.8534,0.004724404724407,8
0.8509987195332845,0.0038576200774232,0.7321668465932211,0.0052027942196604,0.0198361184152999,{'C': 0.019836118415299933},0.848,0.8416,0.8458,0.8451333333333334,0.0026549743668986,57
11.8524698416392,0.3123248439279255,0.5552300612131754,0.0118438725454099,16.18737133910215,{'C': 16.18737133910215},0.844,0.8386,0.8432,0.8419333333333333,0.0023795424396766,85
6.416262865066528,0.227098293683521,0.5559647083282471,0.012633628093253,7.397292752761263,{'C': 7.397292752761263},0.8466,0.841,0.8454,0.8443333333333333,0.002407396011369,68
4.233865896860759,0.3455741733258088,0.5675103664398193,0.0154569522722341,4.585831942984499,{'C': 4.585831942984499},0.848,0.8408,0.8454,0.8447333333333334,0.0029769484749021,58
49.6292462348938,2.69866108435476,0.5339843432108561,0.0034479546274034,62.68870328607789,{'C': 62.68870328607789},0.842,0.839,0.845,0.842,0.0024494897427831,84
0.8657910823822021,0.0336356543185019,0.7823888460795084,0.0355991961688077,0.0217100128189827,{'C': 0.02171001281898276},0.8504,0.842,0.8464,0.8462666666666667,0.0034305814214049,51
0.8861869970957438,0.0090029890715365,0.754128615061442,0.0223264240967013,0.024700719836876,{'C': 0.02470071983687602},0.8516,0.8416,0.8466,0.8466,0.0040824829046386,48
0.868103822072347,0.0329201275401684,0.6893556118011475,0.0147310392317411,0.0567028735665676,{'C': 0.056702873566567676},0.8584,0.8466,0.853,0.8526666666666666,0.0048230925993829,13
